match_id,start_time,win,hero_id,account_id,leaguename
19320624,1339014853,false,21,3916428,Wild Cards West
19320624,1339014853,false,9,40602549,Wild Cards West
19320624,1339014853,false,79,88522876,Wild Cards West
19326398,1339018408,true,38,66254722,Wild Cards West
19326398,1339018408,true,5,64331867,Wild Cards West
19326398,1339018408,true,66,45064222,Wild Cards West
19326398,1339018408,true,10,1185644,Wild Cards West
19326398,1339018408,true,80,87590874,Wild Cards West
19326398,1339018408,false,1,91646642,Wild Cards West
19326398,1339018408,false,21,53178236,Wild Cards West
19326398,1339018408,false,16,86840554,Wild Cards West
19326398,1339018408,false,79,93614932,Wild Cards West
19326398,1339018408,false,40,47240869,Wild Cards West
19326771,1339018859,true,8,32995405,Wild Cards West
19326771,1339018859,true,43,34128052,Wild Cards West
19326771,1339018859,true,77,3916428,Wild Cards West
19326771,1339018859,true,16,40602549,Wild Cards West
19326771,1339018859,true,5,88522876,Wild Cards West
19326771,1339018859,false,57,87196890,Wild Cards West
19326771,1339018859,false,66,85375207,Wild Cards West
19326771,1339018859,false,52,19757254,Wild Cards West
19326771,1339018859,false,14,21289303,Wild Cards West
19326771,1339018859,false,61,20321748,Wild Cards West
19331183,1339022514,false,1,32995405,Wild Cards West
19331183,1339022514,false,3,34128052,Wild Cards West
19331183,1339022514,false,53,3916428,Wild Cards West
19331183,1339022514,false,7,40602549,Wild Cards West
19331183,1339022514,false,79,88522876,Wild Cards West
19331183,1339022514,true,55,87196890,Wild Cards West
19331183,1339022514,true,16,85375207,Wild Cards West
19331183,1339022514,true,52,19757254,Wild Cards West
19331183,1339022514,true,56,21289303,Wild Cards West
19331183,1339022514,true,33,20321748,Wild Cards West
19392045,1339064618,false,7,86016761,Wild Cards East
19392045,1339064618,false,55,88521435,Wild Cards East
19392045,1339064618,false,40,100883708,Wild Cards East
19392045,1339064618,false,14,89157606,Wild Cards East
19392045,1339064618,false,39,88508515,Wild Cards East
19392045,1339064618,true,52,45614257,Wild Cards East
19392045,1339064618,true,84,96886397,Wild Cards East
19392045,1339064618,true,74,91191651,Wild Cards East
19392045,1339064618,true,21,91048330,Wild Cards East
19392045,1339064618,true,56,91191397,Wild Cards East
19399329,1339069450,false,79,45614257,Wild Cards East
19399329,1339069450,false,16,96886397,Wild Cards East
19399329,1339069450,false,52,91191651,Wild Cards East
19399329,1339069450,false,74,91048330,Wild Cards East
19399329,1339069450,false,10,91191397,Wild Cards East
19399329,1339069450,true,68,86016761,Wild Cards East
19399329,1339069450,true,20,100883708,Wild Cards East
19399329,1339069450,true,55,88521435,Wild Cards East
19399329,1339069450,true,38,89157606,Wild Cards East
19399329,1339069450,true,1,88508515,Wild Cards East
19407750,1339073385,false,33,45614257,Wild Cards East
19407750,1339073385,false,53,91048330,Wild Cards East
19407750,1339073385,false,39,91191651,Wild Cards East
19407750,1339073385,false,27,96886397,Wild Cards East
19407750,1339073385,false,56,91191397,Wild Cards East
19407750,1339073385,true,26,86016761,Wild Cards East
19407750,1339073385,true,16,88521435,Wild Cards East
19407750,1339073385,true,62,100883708,Wild Cards East
19407750,1339073385,true,74,89157606,Wild Cards East
19407750,1339073385,true,1,88508515,Wild Cards East
19417655,1339077795,false,79,91654584,Wild Cards East
19417655,1339077795,false,16,91162296,Wild Cards East
19417655,1339077795,false,60,86772934,Wild Cards East
19417655,1339077795,false,53,91671821,Wild Cards East
19417655,1339077795,false,10,92259618,Wild Cards East
19417655,1339077795,true,27,89246836,Wild Cards East
