heroId,kda,gpm,xpm,damageDealt,damageTaken,towerDamage,controlDuration,wardPlanted,wardDestroyed
bounty_hunter,3.29,392,444,9490,20173,704,9511,0,4
shredder,5.5,636,738,33704,30654,2759,26764,0,0
lycan,22.0,712,663,13451,16225,19772,11099,0,2
alchemist,16.5,968,913,46354,29940,8948,9147,0,0
bane,2.33,325,385,9167,18465,0,7043,0,4
sven,6.67,864,896,34973,30121,29084,10470,0,0
storm_spirit,6.67,637,795,29473,19270,325,13324,3,1
dark_willow,2.43,377,567,12495,16418,298,7584,15,2
windrunner,2.33,519,767,24388,23844,4615,10366,0,2
nyx_assassin,2.89,471,785,28015,21649,59,11501,2,2
legion_commander,2.62,533,659,26895,28432,503,2916,0,1
tiny,4.17,475,797,26659,35416,0,10362,2,4
silencer,2.67,317,543,9717,15203,0,2571,18,10
juggernaut,3.8,712,897,32305,29095,1883,5720,0,0
batrider,2.0,396,609,15726,21198,0,3416,1,0
faceless_void,17.0,679,851,11931,14593,3140,2727,0,0
doom_bringer,4.8,438,570,16530,14788,29,6131,5,1
silencer,3.0,276,364,10776,9588,0,2871,9,5
ember_spirit,13.0,708,918,35271,12401,1396,3461,2,0
dark_seer,5.2,531,597,16201,14133,1011,8738,0,1
pangolier,1.33,529,619,17869,20738,534,5304,2,0
terrorblade,1.0,568,481,12543,24249,2301,6730,0,0
crystal_maiden,2.0,223,314,8204,14231,193,5256,7,2
rubick,2.14,300,368,14059,15789,202,8344,6,2
tidehunter,6.0,456,523,12828,15702,719,4745,0,0
batrider,2.69,427,612,21860,32420,728,14434,10,3
pangolier,5.67,631,764,65422,32668,3283,13370,1,0
brewmaster,9.0,536,638,41337,27272,7436,12250,0,5
morphling,8.0,788,814,45589,43728,16668,12613,2,1
spirit_breaker,5.14,569,689,25181,33193,761,16378,12,4
terrorblade,2.43,767,682,36077,40570,8138,6253,0,1
storm_spirit,4.25,668,800,47551,49496,1552,10283,1,1
dark_seer,2.4,499,597,40757,53833,147,6892,0,2
silencer,2.17,298,488,14497,27015,0,4614,15,3
pugna,2.27,306,523,30399,28475,769,3945,9,4
arc_warden,3.2,542,506,21546,12255,9106,1653,1,0
silencer,5.5,403,458,8477,8134,334,2792,9,3
magnataur,8.0,575,688,16293,11653,1554,8079,0,0
techies,4.75,430,511,13037,7143,1808,9184,2,3
windrunner,18.0,634,648,15527,4603,11660,6258,0,1
dragon_knight,0.67,460,496,3752,16242,0,2270,0,0
venomancer,0.44,254,288,9899,12822,276,3680,4,2
doom_bringer,0.5,475,405,4383,13706,268,5742,0,0
skywrath_mage,1.0,233,302,9495,11157,0,4067,5,2
primal_beast,1.71,486,501,16259,20953,486,7427,2,0
pugna,1.0,214,315,11366,7695,1942,3395,10,1
legion_commander,1.0,408,448,12599,17228,802,10671,0,0
storm_spirit,1.75,459,534,7023,15886,286,10295,2,0
venomancer,1.17,347,358,14913,11014,969,8683,2,5
morphling,0.75,571,677,6726,12223,0,3643,0,1
antimage,16.0,599,683,14384,10111,1333,2826,1,0
windrunner,5.67,509,573,14861,15332,777,4607,2,0
silencer,10.5,305,460,9629,6472,0,5105,9,5
magnataur,13.0,589,774,14418,10471,224,7199,0,0
batrider,7.5,390,511,10754,10241,0,2759,2,1
techies,6.0,436,588,21876,13307,2551,5148,5,2
batrider,4.75,530,675,14088,18502,179,9651,0,0
pangolier,8.5,503,650,12171,14094,153,4022,2,2
medusa,16.0,855,737,34721,1458,20472,10349,0,0
silencer,3.8,288,478,11870,8674,97,2563,11,4
templar_assassin,1.5,490,575,11723,17015,2360,9730,2,2
doom_bringer,0.55,366,436,7803,23424,0,9817,12,1
windrunner,3.0,470,555,8263,22885,695,11926,0,0
bloodseeker,1.67,602,648,15063,20672,343,7746,0,0
rubick,2.75,310,421,13183,10730,0,3719,3,3
alchemist,5.4,887,907,43338,62747,12349,17439,0,0
storm_spirit,6.17,647,773,62512,30335,4503,17551,1,4
viper,6.17,585,678,46962,30631,4288,13328,0,4
spirit_breaker,5.38,524,706,19499,37230,1699,14668,8,5
pugna,4.62,401,634,30698,25627,1780,12483,17,6
tidehunter,5.0,443,536,27966,37972,1575,7175,0,0
pangolier,1.75,475,615,44298,45698,270,14581,0,1
rubick,3.11,329,432,29031,32860,67,5592,6,0
silencer,2.36,319,403,20365,22841,0,8831,17,6
juggernaut,2.56,739,860,64910,63638,9088,10436,1,1
dragon_knight,27.0,789,824,29697,25844,19285,2619,0,0
queenofpain,14.0,678,818,44490,25388,3668,2036,2,1
beastmaster,4.8,544,593,22283,22739,4367,1508,0,0
keeper_of_the_light,8.33,440,588,12474,12561,843,749,5,2
silencer,4.33,402,560,20577,18978,1893,1826,7,2
juggernaut,2.0,549,568,18573,22985,1660,10147,1,0
pugna,2.0,287,404,21953,24833,1049,15830,5,5
shredder,1.57,435,508,20062,34268,0,15179,0,0
techies,0.58,266,253,21110,19864,88,9742,5,1
void_spirit,1.25,445,496,23812,27571,0,17766,2,1
abaddon,11.0,756,765,21134,19039,15878,6022,1,0
windrunner,9.0,550,630,15061,16789,4573,6439,0,0
magnataur,12.0,546,622,7962,12768,1256,8735,0,0
techies,15.0,378,502,17930,9789,1181,7989,9,9
venomancer,2.67,387,415,19194,16608,552,7544,9,5
monkey_king,1.25,519,657,10605,14320,0,3457,0,0
ember_spirit,5.0,489,613,25242,20625,539,9901,0,0
beastmaster,1.5,508,628,15689,19501,315,8164,0,1
rubick,2.0,301,347,11609,11342,49,4973,5,1
silencer,0.7,208,292,11848,15493,0,2656,15,6
silencer,18.0,304,330,8520,3387,751,397,6,2
snapfire,7.5,438,420,12378,4767,687,91,0,0
bloodseeker,12.0,600,702,9779,4504,1283,1220,0,0
tusk,2.2,229,270,5344,11134,420,620,3,1
ember_spirit,16.0,619,656,19301,6857,2396,1788,2,0
antimage,1.0,436,492,5165,10981,128,4485,0,0
leshrac,0.5,443,503,6549,13268,0,4197,2,0
mirana,1.33,220,179,4253,6333,0,3456,4,3
rattletrap,1.4,229,288,7035,13481,0,7551,4,1
visage,0.71,346,372,7647,11259,314,8480,0,0
earth_spirit,1.93,377,567,16485,30590,847,23602,6,1
monkey_king,22.0,672,801,41265,23537,8743,14304,0,1
crystal_maiden,2.7,364,522,15542,18203,282,17085,8,3
pangolier,5.4,648,820,25585,18996,2792,28041,4,1
dark_seer,8.0,558,753,27213,14952,2146,16763,1,0
queenofpain,4.0,539,630,33793,31239,556,13033,2,1
terrorblade,2.0,671,558,22086,30027,5468,8689,0,2
skywrath_mage,2.5,310,433,17064,24503,152,9935,8,4
underlord,2.5,359,406,16559,21616,97,8118,0,0
silencer,3.22,299,455,16776,18705,0,7715,9,5
storm_spirit,2.0,509,539,32612,34324,852,16528,0,2
life_stealer,1.5,441,437,24903,45892,1257,21522,0,2
omniknight,1.5,320,377,14630,37799,714,16687,0,0
crystal_maiden,1.0,249,235,14217,25989,146,16570,8,5
pugna,2.0,276,303,20005,22469,994,17656,14,8
underlord,27.0,477,596,38376,25074,691,7728,23,0
dragon_knight,7.25,580,705,33561,39781,14810,12571,2,1
silencer,15.0,349,398,19286,6415,254,3213,18,5
sven,7.0,818,824,42120,26049,8164,9856,0,1
keeper_of_the_light,27.0,372,503,33130,9048,334,4031,1,2
monkey_king,2.33,456,535,24138,26759,573,6764,0,1
storm_spirit,2.17,527,459,20746,21421,1097,9817,2,1
venomancer,3.0,451,357,22327,14022,798,6867,0,2
crystal_maiden,4.75,294,313,11343,12759,0,5767,13,7
wisp,1.5,188,299,3472,17974,291,4246,2,0
slardar,2.5,585,619,14531,18513,2718,19199,0,0
puck,6.25,760,972,33768,22382,3864,11116,2,0
doom_bringer,7.0,673,633,17760,17062,446,8747,0,0
skywrath_mage,4.4,374,455,16338,11391,850,4213,10,5
chen,4.6,384,428,10538,12678,2243,10445,4,4
alchemist,14.0,932,852,13895,11230,16366,3240,0,0
riki,5.0,581,818,26718,10391,628,4085,0,0
monkey_king,4.4,569,709,28490,17640,4888,11110,2,1
muerta,3.0,367,367,13180,9776,1015,2752,0,1
crystal_maiden,30.0,406,509,12650,8765,564,1676,11,1
mirana,0.7,224,230,6885,16431,55,6453,3,3
ember_spirit,2.0,450,478,21162,18649,324,6565,1,0
disruptor,1.08,276,321,6953,16093,0,4288,7,3
magnataur,1.33,412,453,9778,19446,0,5943,0,0
bloodseeker,1.0,455,478,13024,24314,0,9434,1,1
sven,1.0,544,648,13515,14433,0,1337,0,0
pangolier,2.0,496,514,24938,13720,508,1812,1,1
doom_bringer,0.43,451,367,8492,18189,356,1183,0,0
crystal_maiden,1.12,219,340,10282,16170,210,1426,12,6
keeper_of_the_light,3.0,332,440,11434,9816,0,722,5,1
magnataur,5.0,563,697,9470,16921,4016,5154,0,0
storm_spirit,19.0,587,725,21028,7958,896,1006,1,2
alchemist,19.0,924,826,21057,18374,7288,2647,0,1
enchantress,4.25,367,493,12298,14035,1356,2682,5,6
lion,6.0,294,444,8475,11373,247,2921,11,2
sven,2.33,577,538,10841,17144,1077,4147,0,0
pangolier,1.0,470,576,11860,15861,0,5051,2,0
mars,1.5,412,491,8709,14649,824,6585,0,0
crystal_maiden,0.88,186,235,8776,11284,123,3117,4,0
skywrath_mage,1.29,216,279,7707,11691,0,3905,7,0
void_spirit,12.5,631,529,25335,10452,5973,7479,2,1
silencer,7.33,347,395,9461,6741,459,3837,12,1
keeper_of_the_light,23.0,345,458,12146,8266,643,4241,0,0
beastmaster,5.67,583,583,10141,12053,6111,6909,0,0
alchemist,7.5,867,848,13546,10381,7739,7325,0,0
mirana,31.0,447,572,11684,10112,1780,3580,0,8
void_spirit,16.0,625,728,28809,11902,7590,4367,0,2
underlord,7.33,549,621,13956,17261,5097,5282,0,1
sven,14.5,795,875,19834,21995,13598,10698,0,0
ancient_apparition,6.4,433,488,12318,10682,276,2335,0,3
chen,0.7,275,303,3364,14772,232,3865,0,1
crystal_maiden,0.82,252,275,7321,20456,0,4331,0,1
visage,2.2,371,453,14240,15116,1086,4435,0,1
alchemist,1.09,464,355,15356,30973,0,4987,0,0
medusa,1.5,627,645,31671,4417,474,7644,0,1
faceless_void,29.0,799,950,29452,15041,11051,5430,0,0
void_spirit,36.0,608,685,34473,17899,8455,6967,3,0
legion_commander,15.5,539,740,18754,23076,4047,7710,0,0
rubick,7.25,395,580,17029,12988,280,4234,8,5
silencer,5.83,387,514,14207,10029,513,2447,7,3
lone_druid,0.71,547,646,11735,21219,1309,4698,0,0
dragon_knight,1.83,549,647,29021,25619,1120,11562,0,0
magnataur,1.11,422,499,13150,25629,204,10929,0,0
batrider,0.92,337,419,14390,25762,31,10794,5,2
crystal_maiden,0.7,236,308,10737,15686,0,4396,13,7
queenofpain,2.33,496,549,22760,23666,26,5647,2,0
windrunner,0.91,355,338,12264,23501,515,7169,1,0
brewmaster,0.67,358,372,8763,28162,169,10727,0,0
oracle,1.09,216,209,6247,20277,0,5191,6,0
earth_spirit,1.18,252,241,12572,21145,0,4730,2,0
medusa,12.0,716,791,24497,1694,9390,4642,0,1
crystal_maiden,4.0,372,520,14340,12111,769,4693,10,1
monkey_king,8.25,433,656,16214,11865,667,6801,2,0
legion_commander,13.33,669,779,36667,19056,6627,7416,0,0
void_spirit,10.33,566,589,25033,17880,4402,16248,2,0
crystal_maiden,1.18,312,475,15626,27218,0,3683,15,5
rubick,1.75,353,523,15302,22240,0,10639,4,5
doom_bringer,1.0,495,485,14265,30038,0,9231,0,0
faceless_void,4.0,605,760,20359,29738,0,6682,0,0
storm_spirit,4.0,506,623,28707,29838,741,14846,2,2
bloodseeker,6.25,746,756,31196,26815,18195,9176,0,0
queenofpain,5.0,747,802,43621,21293,5502,8148,2,2
bounty_hunter,6.5,543,688,15546,17866,2566,7057,1,1
techies,8.0,408,577,33150,11407,2503,3765,7,10
lich,4.57,373,475,15559,16878,0,2373,11,6
enchantress,1.11,289,251,5699,27486,2379,13434,7,6
phantom_lancer,1.6,518,545,11336,27448,56,14678,0,0
monkey_king,0.89,391,414,13750,24445,19,8643,1,1
dark_seer,1.71,460,395,19033,23159,0,7989,0,0
windrunner,2.4,340,420,11940,16803,21,8101,5,1
venomancer,3.29,441,437,17814,11954,1636,3350,2,2
brewmaster,22.0,489,568,14026,8390,4000,3369,6,1
invoker,31.0,666,715,34356,11160,11750,2417,2,0
alchemist,26.0,937,739,37029,14529,10340,3941,0,1
crystal_maiden,4.33,360,342,16116,15725,131,3081,10,3
slark,0.6,573,697,18985,31551,0,7469,0,1
winter_wyvern,0.9,425,474,39468,22128,0,6038,0,0
dark_seer,1.57,395,432,21484,27588,0,11852,0,0
rattletrap,0.69,263,288,19494,27873,0,9516,0,2
chen,0.7,230,195,5700,17861,0,4313,0,1
enchantress,10.5,434,448,16702,5650,5818,1503,0,1
void_spirit,17.5,684,801,53809,28411,2726,14234,0,1
underlord,12.0,625,676,28551,16610,2202,7987,0,0
meepo,10.5,730,935,15655,44064,17541,14426,0,2
crystal_maiden,7.2,363,382,12284,10404,299,3886,0,8
void_spirit,3.38,521,565,20360,30639,5894,12560,0,0
lich,4.25,437,605,14209,16329,497,1970,13,5
monkey_king,11.33,794,938,36091,25367,16938,7048,2,0
queenofpain,6.33,722,827,37717,19175,6422,3548,1,0
skywrath_mage,7.2,387,620,21898,14604,613,5475,1,0
crystal_maiden,1.25,293,378,14383,27644,0,11208,7,6
techies,1.25,403,496,20685,20431,1523,6901,7,3
windrunner,3.14,592,781,29714,29114,635,10014,0,0
enigma,1.08,460,439,23145,23720,2040,7493,0,1
legion_commander,1.1,397,510,18187,29366,49,6970,2,0
silencer,4.0,336,443,11593,8130,167,2399,7,1
chaos_knight,4.0,636,668,10176,7336,2876,3153,0,0
ember_spirit,11.5,562,696,19913,10134,329,4899,2,1
rubick,23.0,371,504,12309,5587,221,4009,1,2
spirit_breaker,9.0,481,536,8179,9511,1084,5476,0,0
troll_warlord,0.33,446,487,4430,8049,89,2423,0,0
clinkz,1.25,267,321,9615,10281,109,5094,3,2
void_spirit,0.6,381,441,7699,15056,0,7536,2,0
crystal_maiden,0.9,240,272,10569,11981,0,3651,3,0
magnataur,1.2,471,642,8385,16803,234,9168,0,0
alchemist,12.5,882,779,21300,22164,17470,6373,0,2
tidehunter,9.0,526,561,12145,19291,3355,10078,0,0
ember_spirit,8.5,721,825,48461,17885,4373,7867,1,0
undying,12.0,392,474,11825,16126,1733,7197,6,2
skywrath_mage,16.5,388,519,18771,8784,962,2875,10,3
terrorblade,3.5,645,628,20021,19824,563,5271,0,1
legion_commander,1.71,493,542,20470,29287,796,2424,2,0
shredder,1.17,514,575,24291,26491,330,7852,0,1
rubick,0.29,222,281,10797,19010,225,4596,2,1
crystal_maiden,0.33,229,259,8671,17890,20,4618,11,4
crystal_maiden,1.12,232,204,15859,16763,187,5420,7,6
venomancer,1.17,380,365,24401,14874,1018,1683,1,0
shadow_shaman,0.88,245,273,10047,14027,92,2421,4,1
shredder,0.75,474,599,12695,26155,193,4298,0,0
muerta,0.83,336,386,11072,16369,57,7201,0,0
oracle,11.0,379,363,7921,6949,355,3170,10,6
bounty_hunter,31.0,753,619,20292,16643,2156,19437,2,0
death_prophet,9.5,591,655,17292,16443,5938,7676,0,0
ogre_magi,6.75,409,420,16370,16008,518,8004,1,3
nevermore,10.0,878,796,26313,18031,25731,8348,1,0
lich,6.83,429,502,15162,16325,1034,3136,16,3
batrider,40.0,749,862,30876,20893,1739,7463,0,2
tinker,9.5,850,958,44782,8252,174,4167,2,1
bloodseeker,5.4,694,721,28226,21334,19170,6388,0,2
bounty_hunter,6.0,498,573,10161,15875,1766,6412,3,6
underlord,1.27,444,458,14274,28678,516,14397,15,1
void_spirit,1.5,516,602,15409,24754,1341,13478,2,1
rubick,1.17,265,235,10668,17711,44,5944,0,0
crystal_maiden,1.0,257,248,9954,17645,0,10083,13,3
alchemist,2.5,703,625,32374,40419,1055,17691,0,0
templar_assassin,14.5,894,890,59078,12148,25793,6076,0,0
invoker,12.5,514,593,19594,9749,4832,1690,0,0
underlord,9.67,502,548,14431,15324,2799,3208,0,0
earth_spirit,7.0,360,452,11882,16980,150,4280,0,3
crystal_maiden,17.0,359,482,19447,12304,1860,1453,0,1
chen,1.11,381,336,4162,16293,4893,5081,0,4
snapfire,1.5,478,503,18652,25955,65,8276,0,0
death_prophet,1.29,455,578,17357,26610,1105,11534,0,1
rattletrap,1.11,285,323,6662,24613,0,8885,0,3
ursa,1.29,635,772,19672,30961,22,18206,0,0
windrunner,3.0,537,570,14623,14970,1166,5515,0,0
ember_spirit,1.8,512,531,26198,18196,1552,7522,2,1
visage,1.22,432,431,12202,26369,982,11312,0,0
skywrath_mage,2.5,242,296,10215,14961,177,6372,5,3
crystal_maiden,1.5,252,259,7989,15061,76,5184,7,2
jakiro,3.6,289,465,8566,12263,3158,5610,6,2
terrorblade,7.33,736,647,28278,15202,12691,5730,0,2
ogre_magi,4.75,545,525,13522,21917,1045,7851,1,0
pangolier,13.0,591,683,23987,11363,1667,8030,2,1
enchantress,10.5,372,587,15204,10482,3626,6644,5,5
rubick,2.07,318,368,15800,23718,222,10191,0,6
nevermore,3.67,653,687,31493,26095,5055,9640,0,0
viper,4.0,599,687,36975,27903,1308,11531,0,2
mirana,5.67,387,563,27256,24033,413,12063,0,8
centaur,4.33,415,604,14683,36281,348,14159,0,0
crystal_maiden,1.67,346,520,15251,23065,214,6321,0,1
monkey_king,2.0,389,561,15147,25671,607,5538,0,3
visage,4.67,512,680,24410,21285,4342,4938,0,6
terrorblade,4.5,1033,753,50724,27819,12817,8367,0,2
death_prophet,3.25,586,711,32498,28367,1881,14256,0,2
doom_bringer,0.44,473,383,6404,15206,562,4482,0,0
phantom_lancer,1.0,433,438,4833,10854,36,5111,0,0
disruptor,2.75,230,217,4596,6846,0,2202,0,5
skywrath_mage,1.17,221,215,6808,8750,221,929,0,1
batrider,1.29,405,461,16273,15505,0,10105,0,0
pugna,7.33,357,411,10740,9192,555,3405,0,4
death_prophet,18.0,552,600,12390,7991,651,3952,0,0
bounty_hunter,2.83,338,320,5841,10330,0,4849,0,3
riki,11.5,518,795,17834,10084,0,7880,0,0
medusa,5.5,702,698,10356,1317,5166,2850,0,0
techies,2.0,249,388,9489,8237,610,1312,8,1
windrunner,1.0,461,526,8477,10282,881,2118,0,0
void_spirit,1.25,466,492,6798,16373,645,3064,2,0
clinkz,2.67,269,355,5685,7494,2306,3377,2,3
axe,1.25,455,512,8284,11552,116,4055,0,0
terrorblade,10.0,693,554,8149,5288,11441,4199,0,0
pangolier,13.0,579,693,16085,6181,880,636,2,0
magnataur,4.33,572,640,10462,14162,2875,2712,0,0
enchantress,7.5,386,423,12144,6517,2209,415,2,1
disruptor,7.0,320,333,7098,6585,35,4999,9,1
crystal_maiden,1.56,314,327,10543,13923,342,1362,13,6
puck,5.0,711,763,34843,16547,3325,2532,2,0
bounty_hunter,1.7,361,430,8909,21927,198,1012,6,4
furion,4.0,835,802,32059,18879,11326,996,0,3
doom_bringer,2.4,735,726,22741,20542,924,491,0,0
nevermore,2.88,759,728,42512,35481,13051,12361,0,0
storm_spirit,5.75,560,586,23148,16046,1014,3502,1,1
undying,12.0,485,537,8406,21024,307,6018,0,1
keeper_of_the_light,3.29,302,507,10924,14608,93,4927,7,5
disruptor,2.22,262,378,6828,21936,191,5471,13,3
bloodseeker,27.0,805,858,33324,22132,14989,8268,1,0
disruptor,5.0,344,558,9792,17833,677,4837,14,4
death_prophet,33.0,579,670,29431,22075,4927,11434,1,0
skywrath_mage,5.0,346,502,14662,11706,472,903,3,5
magnataur,26.0,587,741,15112,21449,2592,5942,0,0
bounty_hunter,1.67,239,318,6852,16354,0,7227,1,0
pugna,0.44,252,307,23062,24801,630,8736,14,2
queenofpain,1.67,491,475,45292,25856,85,12216,3,2
slark,1.0,536,625,6803,18581,0,9194,1,2
visage,1.33,487,611,13186,16729,2681,7496,0,2
luna,2.5,865,758,50670,43125,9168,14829,0,1
dragon_knight,3.0,595,698,28793,61107,7913,30857,1,4
shredder,3.5,535,717,38733,45259,1940,20868,0,3
batrider,2.0,314,471,14173,28409,437,15003,9,2
disruptor,1.62,298,472,9429,27017,107,7978,19,7
juggernaut,5.25,805,849,59275,50222,11183,9850,0,1
silencer,6.33,418,557,38758,16343,677,6272,21,4
storm_spirit,4.62,698,783,62279,34306,3168,9316,1,1
lion,3.12,364,522,15208,17406,20,5499,8,4
beastmaster,11.67,692,779,29397,23521,10942,7160,0,1
storm_spirit,7.67,511,721,35546,21032,0,4858,1,0
skywrath_mage,5.2,330,504,21747,16805,177,2676,12,3
phantom_lancer,2.14,616,604,15980,42927,7473,7514,0,0
dawnbreaker,3.14,382,475,13479,36199,366,6664,0,0
techies,1.4,323,435,23444,21294,1121,4417,9,2
windrunner,6.0,622,748,38766,31384,5779,12035,2,0
medusa,3.6,820,833,36262,4441,16867,8250,0,3
shredder,11.5,677,769,36472,34394,5848,10418,0,0
rubick,2.75,367,556,16000,18189,453,5887,5,1
disruptor,1.64,268,496,10757,21788,244,6812,16,2
disruptor,1.4,196,201,4578,7083,0,2022,8,2
visage,0.71,339,282,7988,12221,230,1187,0,0
void_spirit,1.75,394,383,6049,13242,0,648,1,0
spirit_breaker,1.5,196,254,5979,10763,0,1353,2,1
alchemist,0.57,601,567,8013,13660,0,2188,0,1
magnataur,19.0,543,525,12895,6919,1491,352,0,0
nevermore,6.5,734,676,14228,6056,9413,744,2,2
bounty_hunter,11.0,397,300,12007,7994,1578,701,3,2
oracle,4.67,329,330,4508,5567,194,257,4,2
chaos_knight,12.0,696,643,13331,6071,7612,1266,0,1
muerta,10.5,805,880,33280,14134,15925,4454,1,1
techies,4.0,362,488,19637,13766,1459,6128,0,1
beastmaster,5.25,594,682,14937,19126,3129,8141,0,0
crystal_maiden,2.11,314,369,10903,14950,299,4398,15,5
invoker,19.0,504,700,17269,10400,3613,5689,2,6
terrorblade,2.17,602,507,21325,23523,586,7162,0,0
queenofpain,1.67,516,535,23858,19803,1376,4422,2,2
doom_bringer,1.67,589,486,6983,23759,402,5115,0,0
rubick,2.67,281,444,11647,12821,319,5710,2,1
disruptor,3.0,225,374,8563,16120,206,3637,14,1
medusa,5.0,746,736,34029,4809,10310,1820,0,3
pangolier,2.0,532,718,24132,28806,0,2566,1,1
bane,1.55,265,412,10099,26536,90,464,12,2
winter_wyvern,3.4,401,572,28411,29465,458,1376,0,1
pudge,1.3,278,361,9819,21549,0,1322,9,3
morphling,24.0,832,855,36527,24292,21802,11576,0,1
tiny,5.0,542,728,37568,33127,2179,8816,0,0
doom_bringer,2.0,669,681,14433,24802,0,8329,0,0
keeper_of_the_light,6.25,437,718,16959,14690,74,3427,8,6
disruptor,5.0,300,532,5678,9393,33,4210,15,2
morphling,13.5,696,880,25997,11219,13088,3610,0,1
shadow_demon,3.38,390,472,9281,13835,96,4904,10,1
legion_commander,19.0,637,861,33154,21287,3764,5969,0,0
skywrath_mage,3.22,354,476,14008,13869,332,3915,3,1
snapfire,11.0,684,906,31456,13873,2310,2047,1,0
spirit_breaker,0.93,328,378,12583,23591,80,4878,5,0
queenofpain,1.6,462,533,19352,26344,664,4254,1,1
mars,2.0,501,567,18902,24063,355,5755,0,0
slark,0.8,386,449,13231,20667,0,4300,0,0
disruptor,1.9,298,359,10015,19231,354,4170,8,2
disruptor,2.0,241,312,5638,8270,181,1442,8,4
pangolier,1.67,496,544,8106,12493,1176,1269,2,0
snapfire,2.0,288,367,3205,8671,320,1915,5,3
broodmother,2.0,391,395,4347,8431,1911,939,0,0
juggernaut,0.25,615,671,7185,21430,1014,4900,0,0
medusa,10.0,801,808,21012,479,17820,313,0,0
shredder,12.0,651,737,13249,10131,2842,1023,1,1
shadow_demon,3.67,300,398,11656,4386,1983,152,6,5
beastmaster,13.0,588,576,6331,4909,8385,200,0,0
batrider,5.0,456,472,7047,8576,72,934,8,3
windrunner,1.88,484,539,20172,28398,852,6724,0,0
batrider,6.33,611,882,30350,34227,0,7499,2,0
spirit_breaker,4.17,452,616,11104,41315,0,12473,0,0
keeper_of_the_light,1.91,332,421,14816,25602,0,10243,3,3
disruptor,2.2,268,458,10026,26562,40,2749,10,5
venomancer,3.78,441,621,32571,20681,1315,4487,10,7
medusa,16.0,977,1046,71429,2736,20175,9328,0,0
pangolier,2.2,501,653,17449,25319,441,11621,2,0
magnataur,5.2,546,747,15493,23671,292,5641,0,0
rubick,4.5,393,689,19162,14061,163,3902,4,1
morphling,29.0,801,822,80645,51467,18547,31380,0,1
mars,3.6,470,620,36975,49225,1432,21920,1,2
windrunner,5.43,506,734,42863,37311,7420,30351,2,1
techies,2.31,464,601,46455,34020,970,18459,4,6
undying,3.6,324,535,19967,48211,329,20463,22,5
disruptor,2.77,361,565,17035,32329,765,7106,19,5
juggernaut,3.56,836,819,71780,66754,11412,16529,0,2
underlord,6.0,544,625,50998,43988,2566,11109,0,0
spirit_breaker,2.0,405,599,12353,43223,2408,11979,8,0
viper,4.86,761,639,68068,40611,5419,10292,2,1
bloodseeker,0.5,308,354,4902,17055,0,6224,0,0
void_spirit,2.5,395,424,6330,12782,203,3001,1,0
pudge,1.0,428,307,8023,20856,0,2802,0,0
skywrath_mage,0.8,218,243,8780,13055,0,2344,1,0
disruptor,1.33,273,348,7464,12397,0,2148,5,1
ogre_magi,6.33,307,371,4807,6352,266,3388,3,1
windrunner,25.0,644,619,25448,8101,3407,10088,0,0
pangolier,4.4,517,515,11761,12841,1562,8617,0,0
templar_assassin,8.0,680,589,17600,5269,2766,5072,1,2
enchantress,13.5,459,579,16529,2936,2319,1380,3,2
bloodseeker,0.88,531,598,23473,22102,0,2315,0,0
storm_spirit,2.75,429,461,19773,18340,0,1058,1,0
lycan,1.14,441,369,8334,22058,3265,1482,0,1
disruptor,1.22,215,305,11965,18060,78,788,9,2
ancient_apparition,1.75,282,294,14207,14060,0,1694,10,4
mirana,6.2,369,600,9392,12477,1413,4614,6,11
sven,26.0,912,853,38789,23053,14368,14094,0,1
void_spirit,19.0,619,791,22101,15140,3244,12865,0,0
doom_bringer,22.0,858,835,15649,11514,1319,12712,1,1
bounty_hunter,2.86,381,416,8689,14227,557,5920,12,4
morphling,4.67,626,874,16715,27193,1969,4431,0,0
storm_spirit,3.4,605,697,17415,24257,1562,6336,1,0
shredder,1.0,494,586,20715,35292,810,13836,0,0
disruptor,3.0,276,404,9853,14694,0,4055,11,3
spirit_breaker,2.0,374,613,6128,26643,0,3462,10,2
bloodseeker,25.0,715,747,40019,14563,7210,4358,0,0
pangolier,6.75,661,853,31273,10469,2847,3293,2,0
tidehunter,4.2,545,740,15143,24053,3963,4805,0,0
techies,3.29,418,619,28359,13385,2093,3880,6,4
lich,4.0,308,537,13285,8356,537,1337,13,7
legion_commander,2.36,533,660,49541,51032,3903,7571,0,0
skywrath_mage,3.22,354,545,25342,22445,927,3809,4,4
techies,3.33,426,620,33105,25085,2474,2662,21,6
medusa,15.5,1000,854,72093,2255,18816,8913,0,0
void_spirit,4.83,571,734,32245,41323,1330,5256,2,0
abaddon,6.4,727,707,49762,49838,9771,11412,0,0
puck,5.4,651,718,40014,38521,2223,5512,2,0
disruptor,1.77,278,433,8435,35557,76,5706,18,8
rattletrap,2.0,316,427,15438,40719,0,11255,7,4
shredder,3.75,532,622,28491,47691,836,13598,0,0
spirit_breaker,0.6,274,250,6464,9392,171,1518,7,1
bloodseeker,0.4,384,422,5160,11753,0,2225,0,0
windrunner,0.8,422,425,10896,8703,852,769,0,0
magnataur,0.29,416,466,6083,13123,0,2207,2,0
disruptor,0.33,204,205,6458,9888,0,1282,2,1
doom_bringer,7.5,431,521,7827,5940,461,2550,4,2
broodmother,11.0,593,590,12060,10179,10113,4485,2,1
undying,27.0,603,593,11561,9839,1049,2042,0,0
